NIT_ENTIDAD,NOMBRE_ENTIDAD,num_contratos,suma_valor_total_contrato,promedio_valor_total_contrato,num_departamentos,num_estados_proceso,num_clases_proceso,num_tipos_proceso,num_familias,num_clases,meses_desde_ultimo_contrato,SANTANDER,VAUPES,NARIÑO,CAQUETA,NO DEFINIDO,CASANARE,META,AMAZONAS,GUAVIARE,CAUCA,VICHADA,ANTIOQUIA,QUINDIO,CHOCO,SAN ANDRES PROVIDENCIA Y SANTA CATALINA,CALDAS,BOYACA,VALLE DEL CAUCA,CUNDINAMARCA,LA GUAJIRA,TOLIMA,ARAUCA,NORTE DE SANTANDER,BOGOTA,HUILA,SUCRE,ATLANTICO,BOLIVAR,RISARALDA,PUTUMAYO,MAGDALENA,GUAINIA,CORDOBA,CESAR,TERMINADO,ACTIVO,BORRADOR,CEDIDO,MODIFICADO,EN EJECUCION,ENVIADO PROVEEDOR,SUSPENDIDO,CERRADO,CONTRATACION DIRECTA,null,CONCURSO DE MERITOS,CONTRATACION MINIMA CUANTIA,LICITACION OBRA PUBLICA,SUBASTA,LICITACION PUBLICA,REGIMEN ESPECIAL,SELECCION ABREVIADA DE MENOR CUANTIA,EMPRESTITO,SEGUROS,CONSULTORIA,PRESTACION DE SERVICIOS,ACUERDO MARCO DE PRECIOS,COMISION,COMPRAVENTA,COMODATO,SUMINISTROS,SERVICIOS FINANCIEROS,NEGOCIO FIDUCIARIO,OTRO,VENTA INMUEBLES,ARRENDAMIENTO DE INMUEBLES,ARRENDAMIENTO DE MUEBLES,INTERVENTORIA,CONCESION,ASOCIACION PUBLICO PRIVADA,OBRA,DECREELAW0922017,VENTA MUEBLES,numero_de_multas,suma_valor_sancion,promedio_valor_sancion,meses_desde_ultima_multa
899999067,CONTRALORIA GENERAL DE LA REPUBLICACGR GERENCIA DEPARTAMENTAL CASANARE,2,173335365,8.66676825E7,1,1,1,1,1,1,24,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.2651861E7,1.21086435E7,97.35483871
800214750,INSTITUTO TECNOLOGICO METROPOLITANO,2552,53802344816,2.108242351724138E7,1,5,6,7,1,1,18,0,0,0,0,0,0,0,0,0,0,0,2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,6,0,0,183,2201,0,2,0,2426,32,1,64,1,15,0,0,13,0,0,1,2457,0,0,48,0,18,0,0,19,0,4,0,0,0,0,5,0,0,,,,
891780047,ALCALDIA MUNICIPAL DE GUAMAL MAGDALENA,2,104000000,5.2E7,1,2,1,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
900356765,CARCEL Y PENITENCIARIA DE MEDIA SEGURIDAD DE PUERTO TRIUNFO,12,995669051,8.297242091666667E7,1,3,3,4,1,1,19,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7,0,0,0,1,0,0,6,0,5,0,0,0,0,0,0,3,0,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,,,,
8170050189,PERSONERIA MUNICIPAL DE POPAYAN,22,248567384,1.1298517454545455E7,1,3,2,4,1,1,19,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,19,0,0,0,18,0,0,4,0,0,0,0,0,0,2,0,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
890907317,ANTIOQUIA - RIONEGRO - ALCALDIA,121,270223897777,2.2332553535289254E9,1,4,5,9,1,1,18,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,10,102,0,0,0,76,6,0,28,0,7,0,3,1,1,1,0,37,0,0,0,4,22,0,0,44,0,2,0,0,0,0,1,9,0,,,,
900126860,BOGOTA - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,590,50736785845,8.599455227966101E7,1,6,5,9,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,22,21,0,3,66,476,0,2,0,567,9,2,9,0,2,0,0,1,0,0,2,563,0,0,1,0,3,0,0,10,0,8,1,1,1,0,0,0,0,,,,
810000319,EMPRESA DE RENOVACION Y DESARROLLO URBANO ERUM SAS,4,101544971,2.538624275E7,1,2,0,2,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,,,,
890500890,INSTITUTO DEPARTAMENTAL DE SALUD DE NORTE DE SANTANDER,625,17148220032,2.74371520512E7,1,4,3,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,35,583,0,0,0,591,17,0,16,0,0,0,0,1,0,0,0,600,0,0,4,0,3,0,0,18,0,0,0,0,0,0,0,0,0,,,,
890985016,JUNTA MUNICIPAL DE DEPORTES Y RECREACION COPACABANA,8,55136462,6892057.75,1,2,1,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
8911800763,HUILA - SANTA MARIA - ALCALDIA,1,224281000,2.24281E8,1,1,1,1,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
890907748,CORPOURABA - CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,128,6891785312,5.384207275E7,1,4,4,7,1,1,18,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,9,109,0,0,0,78,15,0,28,0,1,0,0,6,0,2,0,89,0,0,1,1,18,0,0,15,0,2,0,0,0,0,0,0,0,,,,
800112806,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - FPS,394,26870716404,6.819978782741117E7,1,5,5,7,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,2,24,342,0,0,0,379,0,1,12,1,0,0,0,1,0,2,1,380,0,0,3,0,0,0,0,5,0,1,0,0,0,0,2,0,0,,,,
890102201,INPEC ESTABLECIMIENTO CARCELARIO BARRANQUILLA JYP,8,296862630,3.710782875E7,1,2,3,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,,,,
819000759,PARQUES NACIONALES NATURALES DE COLOMBIA DIRECCION TERRITORIAL CARIBE,332,10271072392,3.0936965036144577E7,1,5,3,7,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,8,29,0,0,19,274,0,2,0,286,1,0,43,0,0,0,0,2,0,0,0,284,0,0,4,0,23,0,0,16,0,3,0,0,0,0,1,1,0,,,,
809009742,TOLIMA - GESTORA URBANA - BANCO INMOBILIARIO DE IBAGUE,67,1115175699,1.6644413417910447E7,1,4,3,4,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,62,0,0,0,64,0,0,2,0,0,0,0,1,0,0,0,64,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1.75793151E8,8.78965755E7,52.90322581
800117545,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA - ESAP,68,1055582504,1.552327211764706E7,1,6,2,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,17,45,0,0,1,66,0,0,2,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,
900457461,MINISTERIO DE JUSTICIA Y DEL DERECHO - MINJUSTICIA,603,75755478364,1.2563097572802654E8,1,6,7,9,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,24,8,0,9,246,315,0,0,1,545,20,2,12,2,9,0,8,5,0,3,2,554,0,0,11,1,1,0,0,27,0,0,0,0,0,0,0,3,1,,,,
891855138,BOYACA - DUITAMA - ALCALDIA,165,9644638466,5.8452354339393936E7,1,4,4,7,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,150,0,0,0,136,4,0,22,0,1,0,0,2,0,0,0,142,0,0,1,0,11,1,0,3,0,5,0,0,0,0,0,2,0,,,,
899999061,BOGOTA - ALCALDIA - SECRETARIA GENERAL,963,142153946370,1.47615728317757E8,1,5,7,8,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,0,0,0,0,0,0,0,0,0,0,10,12,0,30,173,738,0,0,0,899,3,1,23,4,19,0,13,1,0,1,1,893,0,0,14,0,3,0,0,46,0,4,0,0,0,0,0,1,0,38,1.35761603E8,3572673.763157895,48.93548387
819001461,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,2,10642200,5321100.0,1,2,1,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
899999034,SENA REGIONAL VALLE GRUPO DE APOYO ADMINISTRATIVO MIXTO,1419,54543698996,3.84381247329105E7,1,5,6,7,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,24,0,8,455,879,0,0,0,1223,19,0,157,2,4,0,1,13,0,0,0,1283,0,0,82,0,22,0,0,22,0,8,0,0,0,1,1,0,0,10,2.6631119E7,2663111.9,39.64516129
899999067,CONTRALORIA GENERAL DE LA REPUBLICACGRGERENCIA DEPARTAMENTAL VAUPES,3,79389610,2.6463203333333332E7,1,1,1,2,1,1,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.2651861E7,1.21086435E7,97.35483871
891180069,HUILA - ACEVEDO - ALCALDIA,1,259930000,2.5993E8,1,1,0,1,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
899999061,ALCALDIA LOCAL DE TEUSAQUILLO OFICIAL,172,5739523978,3.3369325453488372E7,1,6,5,6,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,2,4,0,11,34,118,0,3,0,158,3,0,6,2,1,0,0,2,0,3,0,160,0,0,2,0,1,0,0,3,0,3,0,0,0,0,0,0,0,38,1.35761603E8,3572673.763157895,48.93548387
800145876,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA - ESAP,145,1921844975,1.325410327586207E7,1,3,2,3,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,25,107,0,0,0,144,0,0,1,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,,,,
816001880,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,5,6624859,1324971.8,1,1,1,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,
800140603,DIRECCION GENERAL DE LA POLICIA NACIONAL - PONAL,41,9224933334,2.24998374E8,1,2,5,5,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,0,0,0,2,3,0,24,1,9,0,0,2,0,0,0,14,0,0,19,0,4,0,0,3,0,0,0,0,0,0,1,0,0,17,1.52521343E8,8971843.705882354,68.16129032
900127768,BOGOTA - UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,837,48116574228,5.7486946508960575E7,1,5,5,5,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,0,0,0,0,0,0,0,0,0,17,73,0,13,34,700,0,0,0,814,7,1,7,2,6,0,0,0,0,0,0,823,0,0,2,0,0,0,0,8,0,3,0,1,0,0,0,0,0,,,,
891856077,BOYACA - IZA - ALCALDIA,6,311658375,5.19430625E7,1,1,0,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,
809003243,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,3,16250000,5416666.666666667,1,1,1,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,
830039670,DIRECCION DE SANIDAD EJERCITO DISPENSARIO MEDICO SUROCCIDENTE,621,26013938123,4.189039955394525E7,1,6,4,5,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,6,17,1,34,216,347,0,0,0,551,3,0,51,1,0,0,0,15,0,1,0,601,0,0,1,0,15,0,0,0,0,3,0,0,0,0,0,0,0,4,3.941348223E9,9.8533705575E8,59.35483871
800197268,DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES - DIAN,383,38303367288,1.0000879187467363E8,1,5,7,8,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,6,10,0,1,37,329,0,0,0,120,23,1,168,3,17,0,46,5,0,0,0,229,0,0,36,0,41,0,0,28,0,42,1,1,0,0,5,0,0,1,7.8726341E7,7.8726341E7,39.83870968
800028517,BOYACA - SABOYA - ALCALDIA,2,1063210165,5.316050825E8,1,2,0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,
899999034,SENA REGIONAL SANTANDER GRUPO DE APOYO ADMINISTRATIVO MIXTO,1144,40595982504,3.5485998692307696E7,1,6,5,7,1,1,18,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,7,426,649,0,3,0,1031,5,0,84,0,14,0,2,8,0,0,0,1049,0,0,39,0,37,0,0,6,0,10,0,0,0,0,1,2,0,10,2.6631119E7,2663111.9,39.64516129
800140986,DEPARTAMENTO DE POLICIA QUINDIO UNIDAD PRESTADORA DE SALUD QUINDIO,91,2098371853,2.3059031351648353E7,1,3,4,4,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,83,0,0,0,77,3,0,9,0,1,0,0,1,0,0,0,84,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,,,,
8901030288,IEDOLORESMARIAUCROS,32,114001789,3562555.90625,1,1,1,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,,,,
900807338,DIRECCION GENERAL DE LA POLICIA NACIONAL - PONAL,75,8558380057,1.1411173409333333E8,1,3,4,5,1,1,18,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25,43,0,0,0,17,0,0,47,0,3,0,0,8,0,0,0,20,0,0,24,0,15,0,0,0,0,15,0,0,0,0,1,0,0,,,,
800095728,CAQUETA - FLORENCIA - ALCALDIA,715,35797503964,5.006643911048951E7,1,6,7,10,1,1,18,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,3,156,529,0,1,0,645,1,3,37,3,11,0,4,11,0,2,4,666,0,0,10,1,13,0,0,7,0,4,0,0,0,0,3,5,0,,,,
800031874,CAUCA - TOTORO - ALCALDIA,1,1011650000,1.01165E9,1,1,0,1,1,1,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
846000381,EMPRESA DE AGUA POTABLE Y SANEAMIENTO BASICO DE ORITO,1,50873286934,5.0873286934E10,1,1,1,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
811026988,ANTIOQUIA - MEDELLIN - CONTRALORIA,44,2498150492,5.677614754545455E7,1,3,4,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14,24,0,0,0,34,0,0,7,0,2,0,0,1,0,0,0,41,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,
891380007,VALLE DEL CAUCA - PALMIRA - ALCALDIA,1223,96218444830,7.867411678659035E7,1,4,7,11,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,122,0,0,94,988,0,0,0,1150,19,3,23,6,8,0,5,9,0,2,1,1151,0,0,11,2,10,0,0,24,0,13,0,2,0,0,3,4,0,,,,
800099639,BOYACA - TUNUNGUA - ALCALDIA,3,408796756,1.3626558533333334E8,1,1,0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,
890980998,MUNICIPIO DE CHIGORODO,158,7272215773,4.602668210759494E7,1,6,4,6,1,1,18,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,28,121,0,1,0,140,0,0,13,0,1,0,0,4,0,0,0,135,0,0,4,0,4,0,0,6,0,3,0,0,0,0,6,0,0,,,,
820000970,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,7,65382910,9340415.714285715,1,1,1,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,
800178575,VALLE DEL CAUCA - TEATRO MUNICIPAL ENRIQUE BUENAVENTURA - CALI,55,637776813,1.1595942054545455E7,1,4,2,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,20,0,0,31,53,0,0,2,0,0,0,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
811032187,EMPRESA DE VIVIENDA E INFRAESTRUCTURA DE ANTIOQUIAVIVA,2,12062330,6031165.0,1,2,1,2,1,1,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.88809711E8,5.431219011111111E7,83.0
899999114,CUNDINAMARCA - GOBERNACION,480,28943199032,6.029833131666667E7,1,6,4,6,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,6,36,0,4,67,364,0,3,0,467,0,0,3,0,7,0,3,0,0,0,0,454,0,0,5,0,3,0,0,14,0,0,0,0,0,0,1,3,0,1,1280000.0,1280000.0,79.41935484
810001377,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,7,30598424,4371203.428571428,1,1,1,1,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,
830039670,CENTRAL ADMINISTRATIVA Y CONTABLE - CENAC,197,8203596836,4.1642623532994926E7,1,4,3,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,66,115,0,0,0,127,7,0,41,0,0,0,0,22,0,0,0,180,0,0,1,0,10,0,0,6,0,0,0,0,0,0,0,0,0,4,3.941348223E9,9.8533705575E8,59.35483871
800141206,ESCUELA DE SUBOFICIALES Y NIVEL EJECUTIVO GONZALO JIMENEZ DE QUESADA,306,6654904131,2.1748052715686273E7,1,3,4,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,297,0,0,0,285,4,0,15,0,1,0,0,1,0,0,0,290,0,0,11,0,1,0,0,4,0,0,0,0,0,0,0,0,0,,,,
806003190,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,4,16262292,4065573.0,1,3,1,2,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
832001803,ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE GACHETA,5,15397272,3079454.4,1,2,1,4,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,,,,
800141644,ARMADA NACIONAL JEFATURA DE OPERACIONES LOGISTICAS,5,130908992222,2.61817984444E10,1,3,1,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,11,7.3272545E7,6661140.454545454,49.16129032
800099108,ALCALDIA MUNICIPAL DE MALLAMA,2,61528572,3.0764286E7,1,2,1,1,1,1,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,
899999067,CONTRALORIA GENERAL DE LA REPUBLICA CGRGERENCIA DEPARTAMENTAL TOLIMA,6,262646248,4.3774374666666664E7,1,2,2,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.2651861E7,1.21086435E7,97.35483871
899999034,SENA REGIONAL CHOCO GRUPO DE APOYO ADMINISTRATIVO MIXTO,361,9522685818,2.6378631074792244E7,1,4,3,2,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,205,130,0,0,0,320,0,0,40,0,1,0,0,0,0,0,0,332,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.6631119E7,2663111.9,39.64516129
